,0
0,0.08901948
1,0.08535021
2,0.08421451
3,0.06801908
4,0.066277534
5,0.041029423
6,0.040079616
7,0.026379164
8,0.03147095
9,0.026991036
10,0.02497573
11,0.026091315
12,0.02326344
13,0.025502717
14,0.023153473
15,0.030983351
16,0.025541887
17,0.020032875
18,0.028755773
19,0.020511225
20,0.01560997
21,0.025790209
22,0.021756789
23,0.016087892
24,0.01747064
25,0.020677023
26,0.015983624
27,0.014793269
28,0.015080993
29,0.014800441
30,0.013633757
31,0.022769198
32,0.015838725
33,0.01722431
34,0.015063654
35,0.01445123
36,0.015163754
37,0.015114905
38,0.016479373
39,0.014714071
40,0.017410351
41,0.026069704
42,0.017836956
43,0.01679869
44,0.015222197
45,0.014405887
46,0.015400871
47,0.014600195
48,0.016203325
49,0.014041578
50,0.013738017
51,0.015102872
52,0.014758758
53,0.015544438
54,0.0139529705
55,0.015062325
56,0.014588549
57,0.015290845
58,0.014320093
59,0.013291953
60,0.016540298
61,0.013010488
62,0.021920841
63,0.013037851
64,0.0134604685
65,0.012930694
66,0.01275345
67,0.012276417
68,0.013059129
69,0.011232777
70,0.011758785
71,0.022787642
72,0.017853927
73,0.012423564
74,0.013291929
75,0.015633194
76,0.012352397
77,0.012099828
78,0.011945671
79,0.0132684
80,0.012010461
81,0.0121133635
82,0.011253322
83,0.011686399
84,0.011648284
85,0.01274273
86,0.01235355
87,0.011247102
88,0.012262452
89,0.01135851
90,0.012751055
91,0.0128212655
92,0.012135234
93,0.0120118
94,0.011772636
95,0.012520615
96,0.013941389
97,0.016483493
98,0.014713648
99,0.012721974
100,0.01601226
101,0.010855087
102,0.0124678705
103,0.014336901
104,0.011470226
105,0.011135815
106,0.011064733
107,0.0130501995
108,0.016131861
109,0.011087735
110,0.012022879
111,0.011070035
112,0.01076502
113,0.011116705
114,0.011128052
115,0.01086653
116,0.012799658
117,0.011296417
118,0.011070051
119,0.011581931
120,0.011570042
121,0.011182523
122,0.014090849
123,0.010828969
124,0.0112251025
125,0.011040734
126,0.01148003
127,0.011127852
128,0.012020489
129,0.011359413
130,0.012304833
131,0.010783048
132,0.011312942
133,0.011154393
134,0.011113011
135,0.011112979
136,0.0111373635
137,0.011792764
138,0.011108166
139,0.011086885
140,0.011992657
141,0.011249289
142,0.011857607
143,0.010801088
144,0.010776149
145,0.0119889155
146,0.011734478
147,0.012242998
148,0.011301409
149,0.010737843
150,0.010840592
151,0.012862986
152,0.01110627
153,0.012098715
154,0.011501829
155,0.011884058
156,0.010911323
157,0.011727181
158,0.012404799
159,0.011196423
160,0.011085633
161,0.011174396
162,0.012048475
163,0.0113096405
164,0.011646443
165,0.012884039
166,0.011808232
167,0.011029201
168,0.012945314
169,0.011558999
170,0.011127729
171,0.011123398
172,0.013123087
173,0.011438525
174,0.01195779
175,0.01366347
176,0.011468709
177,0.012580979
178,0.011242821
179,0.011678947
180,0.011421222
181,0.012148471
182,0.012035061
183,0.01089618
184,0.011450903
185,0.01105866
186,0.0122668035
187,0.011474535
188,0.01157748
189,0.011226321
190,0.0113764
191,0.010862201
192,0.010989968
193,0.011110004
194,0.011211219
195,0.01090792
196,0.011384981
197,0.010730345
198,0.011639816
199,0.011750683
200,0.011025421
201,0.010854443
202,0.011304012
203,0.011294048
204,0.010918312
205,0.011110381
206,0.010882318
207,0.014729109
208,0.012064407
209,0.011234876
210,0.011127211
211,0.010795654
212,0.011999706
213,0.01217547
214,0.01150263
215,0.011229655
216,0.011170284
217,0.011878243
218,0.010977259
219,0.011064988
220,0.011234414
221,0.011439769
222,0.011499291
223,0.011972945
224,0.010932273
225,0.012628483
226,0.01170512
227,0.012934877
228,0.010918396
229,0.013212361
230,0.0109954905
231,0.010879624
232,0.013642663
233,0.01090693
234,0.0106754
235,0.010723557
236,0.01108036
237,0.012125427
238,0.011604411
239,0.011297419
240,0.011318035
241,0.01489647
242,0.012610043
243,0.01115817
244,0.010972575
245,0.014341746
246,0.0123255495
247,0.011110287
248,0.011951525
249,0.011510876
250,0.011007823
251,0.011705703
252,0.011498296
253,0.011977134
254,0.0120279975
255,0.01142956
256,0.010816351
257,0.011560065
258,0.01142049
259,0.012483652
260,0.010985148
261,0.011081388
262,0.015199046
263,0.010788009
264,0.011211937
265,0.01088781
266,0.011197405
267,0.011486689
268,0.013003292
269,0.010810959
270,0.016175717
271,0.0111987665
272,0.011000412
273,0.011105695
274,0.014289776
275,0.0107958745
276,0.011181356
277,0.011704151
278,0.011281919
279,0.010909657
280,0.011126549
281,0.01186144
282,0.011158133
283,0.012019919
284,0.013463188
285,0.010956815
286,0.0110235615
287,0.01336604
288,0.012111867
289,0.011100294
290,0.014585378
291,0.011039666
292,0.011480857
293,0.011174086
294,0.010872891
295,0.01112672
296,0.011387625
297,0.012055914
298,0.011891536
299,0.011176824
300,0.011219051
301,0.011085828
302,0.012228819
303,0.011664683
304,0.011150754
305,0.010832554
306,0.011800146
307,0.011160237
308,0.011278358
309,0.011072848
310,0.011720827
311,0.011859882
312,0.011000743
313,0.011779667
314,0.011670496
315,0.011755379
316,0.011178509
317,0.0108214645
318,0.011215621
319,0.011219426
320,0.011871588
321,0.011011565
322,0.016190294
323,0.010911083
324,0.011614397
325,0.011087192
326,0.011006928
327,0.011932807
328,0.010895276
329,0.0115305465
330,0.011027829
331,0.010999126
332,0.010906912
333,0.01489135
334,0.011178899
335,0.01125906
336,0.011185587
337,0.011556769
338,0.010877249
339,0.011184268
340,0.011720918
341,0.011449013
342,0.0120801935
343,0.010964598
344,0.010776938
345,0.014176168
346,0.012399306
347,0.0111879315
348,0.011502465
349,0.011484206
350,0.012550624
351,0.0112316245
352,0.010940351
353,0.011905728
354,0.011247277
355,0.011078975
356,0.0111694
357,0.0128359785
358,0.011302035
359,0.011145296
360,0.011426413
361,0.011254763
362,0.010860538
363,0.013746437
364,0.0135191865
365,0.011082028
366,0.01206233
367,0.01168256
368,0.01112647
369,0.0111978585
370,0.010953931
371,0.010907031
372,0.011870022
373,0.0126289325
374,0.012450513
375,0.010757583
376,0.012589791
377,0.010888173
378,0.010962935
379,0.01103874
380,0.012846319
381,0.011270282
382,0.010944728
383,0.01190727
384,0.011934033
385,0.010895768
386,0.014210978
387,0.011106092
388,0.014165711
389,0.011114548
390,0.010657573
391,0.010742132
392,0.013549403
393,0.011197857
394,0.0110743875
395,0.011257265
396,0.01112553
397,0.013556209
398,0.011829413
399,0.011591706
400,0.0116472505
401,0.011304238
402,0.011211802
403,0.011743771
404,0.011663195
405,0.012334212
406,0.014347586
407,0.012068012
408,0.011018214
409,0.010979406
410,0.010711403
411,0.010909114
412,0.011172979
413,0.010578704
414,0.011482284
415,0.013655528
416,0.010806775
417,0.011772783
418,0.011815278
419,0.01136039
420,0.010710381
421,0.011082264
422,0.011701142
423,0.01080299
424,0.011801626
425,0.010816438
426,0.010895552
427,0.0111042615
428,0.0111742085
429,0.01140152
430,0.012272401
431,0.013545312
432,0.011606852
433,0.011756925
434,0.011079559
435,0.012877634
436,0.011834318
437,0.013658228
438,0.01775745
439,0.011053244
440,0.011150674
441,0.011245485
442,0.011023358
443,0.011045947
444,0.011231846
445,0.011719098
446,0.011162237
447,0.010790804
448,0.010911939
449,0.011219387
450,0.0113663245
451,0.011237896
452,0.01113743
453,0.011043008
454,0.010975575
455,0.013644829
456,0.016345952
457,0.010959742
458,0.010987596
459,0.011979161
460,0.011059825
461,0.011229946
462,0.013031614
463,0.01139857
464,0.010979311
465,0.011377177
466,0.01123223
467,0.011399152
468,0.011202496
469,0.0112414025
470,0.011084698
471,0.0144560505
472,0.011114833
473,0.010783973
474,0.011017176
475,0.010649409
476,0.013554736
477,0.011046173
478,0.010697319
479,0.010958448
480,0.015573958
481,0.011015496
482,0.010898085
483,0.011506803
484,0.011814088
485,0.012656092
486,0.010741587
487,0.011056012
488,0.010649975
489,0.011513901
490,0.01193583
491,0.011000642
492,0.010814977
493,0.010947604
494,0.01129011
495,0.011328102
496,0.011711179
497,0.01620435
498,0.011366951
499,0.015833657
500,0.011104431
501,0.010851345
502,0.012373034
503,0.012026738
504,0.011427879
505,0.014332881
506,0.011225502
507,0.011861231
508,0.012703184
509,0.010914887
510,0.013080589
511,0.01196081
512,0.011671034
513,0.011250728
514,0.010993678
515,0.011513964
516,0.011910536
517,0.0116648525
518,0.011604657
519,0.011244604
520,0.013293433
521,0.011166267
522,0.010909704
523,0.012481275
524,0.011660587
525,0.012768751
526,0.011006722
527,0.010836128
528,0.011287803
529,0.011284411
530,0.01071956
531,0.010811964
532,0.0138721485
533,0.011098324
534,0.010929042
535,0.010996263
536,0.012120428
537,0.011021894
538,0.0111358985
539,0.011140419
540,0.01788753
541,0.010834888
542,0.013108633
543,0.012710111
544,0.0116828885
545,0.010963403
546,0.0114191985
547,0.01117355
548,0.013504232
549,0.011666183
550,0.010952406
551,0.011265312
552,0.011526878
553,0.011505187
554,0.011653909
555,0.011051147
556,0.012094668
557,0.011467993
558,0.012787247
559,0.011338122
560,0.011493048
561,0.01176702
562,0.011238446
563,0.011681628
564,0.0118228905
565,0.011167888
566,0.012285874
567,0.012681614
568,0.014438722
569,0.015106764
570,0.01090392
571,0.011231296
572,0.011150348
573,0.011612995
574,0.0136033725
575,0.012113692
576,0.011200466
577,0.011737891
578,0.011186231
579,0.010958161
580,0.011152573
581,0.014539743
582,0.010965341
583,0.01096944
584,0.011021089
585,0.011278994
586,0.010848828
587,0.0110965585
588,0.0111670215
589,0.011184081
590,0.010936287
591,0.011064489
592,0.010475598
593,0.011998547
594,0.011154498
595,0.010724802
596,0.011786613
597,0.010555317
598,0.010750302
599,0.012776294
600,0.0109852785
601,0.0114255
602,0.011036296
603,0.011816517
604,0.010980277
605,0.01095707
606,0.012680314
607,0.012618324
608,0.011013907
609,0.011461192
610,0.014517386
611,0.011013725
612,0.011345363
613,0.014250153
614,0.012038244
615,0.011280122
616,0.011623131
617,0.011056251
618,0.010712854
619,0.01111856
620,0.011804104
621,0.011053773
622,0.010875387
623,0.01091706
624,0.012113717
625,0.011505112
626,0.010775862
627,0.010882295
628,0.012289131
629,0.014326747
630,0.010896763
631,0.011162404
632,0.01120884
633,0.013444686
634,0.010903595
635,0.010821416
636,0.012191859
637,0.012037998
638,0.012531554
639,0.011814605
640,0.01185767
641,0.012753709
642,0.011152211
643,0.011253971
644,0.01151442
645,0.0127440505
646,0.013559333
647,0.010833653
648,0.011120063
649,0.011831265
650,0.010831028
651,0.010755119
652,0.011746416
653,0.012099757
654,0.010669399
655,0.011038794
656,0.01102139
657,0.011535383
658,0.010776904
659,0.011130269
660,0.010855385
661,0.01081668
662,0.01124961
663,0.014185906
664,0.011029788
665,0.011557698
666,0.011335273
667,0.012340777
668,0.011302304
669,0.0113426065
670,0.011735493
671,0.010929879
672,0.011400688
673,0.011335109
674,0.01481419
675,0.012680658
676,0.011078337
677,0.011436266
678,0.0123785045
679,0.011523254
680,0.012119918
681,0.011010231
682,0.011213199
683,0.0125678
684,0.011684092
685,0.012628561
686,0.011113829
687,0.011863215
688,0.0111555215
689,0.012508831
690,0.0119435955
691,0.01192128
692,0.011470925
693,0.010828446
694,0.011218351
695,0.011786345
696,0.011193571
697,0.013284082
698,0.014263213
699,0.010674638
700,0.01078212
701,0.010879068
702,0.01114009
703,0.010771603
704,0.012900173
705,0.011574912
706,0.010775428
707,0.0119258985
708,0.011526081
709,0.011078132
710,0.013060511
711,0.011849333
712,0.01135471
713,0.011290414
714,0.012416213
715,0.011804886
716,0.011506275
717,0.010878341
718,0.011550662
719,0.010977674
720,0.011022509
721,0.011359276
722,0.010977154
723,0.011187737
724,0.010393664
725,0.010760228
726,0.010776248
727,0.010816922
728,0.015120988
729,0.011595284
730,0.011357123
731,0.012584272
732,0.010834405
733,0.011202708
734,0.012110587
735,0.011424851
736,0.011106341
737,0.011428681
738,0.011369607
739,0.010791321
740,0.010842036
741,0.011399175
742,0.012910016
743,0.011315762
744,0.013188294
745,0.013998018
746,0.012307512
747,0.01171436
748,0.011838406
749,0.011956718
750,0.012282275
751,0.01109446
752,0.012859685
753,0.011074825
754,0.011355306
755,0.011308028
756,0.013812201
757,0.011237659
758,0.014248148
759,0.012010287
760,0.011544001
761,0.011692645
762,0.010708093
763,0.012083026
764,0.01569726
765,0.01279083
766,0.012851378
767,0.0113893915
768,0.014747718
769,0.011115328
770,0.011274602
771,0.011440922
772,0.013080894
773,0.011560176
774,0.011362968
775,0.010962664
776,0.011433301
777,0.011234923
778,0.011004896
779,0.010819583
780,0.011387238
781,0.010927849
782,0.01166544
783,0.012028658
784,0.011815273
785,0.011189753
786,0.0133060925
787,0.011254348
788,0.010814959
789,0.011541144
790,0.011140058
791,0.0120393485
792,0.011240299
793,0.0116786705
794,0.011861607
795,0.0139431
796,0.011865141
797,0.010681045
