,0
0,0.03131476
1,0.02749547
2,0.024411716
3,0.036424696
4,0.022965215
5,0.023333851
6,0.031200942
7,0.020485615
8,0.02030611
9,0.023314718
10,0.017813934
11,0.018329903
12,0.018559113
13,0.018194767
14,0.018198464
15,0.0166335
16,0.017464742
17,0.018524377
18,0.017953988
19,0.016431106
20,0.018558625
21,0.0155940475
22,0.01665176
23,0.016115064
24,0.018467687
25,0.01659673
26,0.016246483
27,0.015192548
28,0.016129809
29,0.014615025
30,0.015600056
31,0.015715797
32,0.016089188
33,0.01625268
34,0.016816648
35,0.015856382
36,0.0155937895
37,0.014217027
38,0.016110787
39,0.015966345
40,0.015879638
41,0.014961391
42,0.014972104
43,0.015307549
44,0.0144853275
45,0.014264468
46,0.014667678
47,0.021528952
48,0.015162912
49,0.013920056
50,0.015541771
51,0.015258513
52,0.015915284
53,0.016532011
54,0.016295793
55,0.024891939
56,0.015645018
57,0.019042358
58,0.013864199
59,0.015153568
60,0.013497687
61,0.015038278
62,0.014035491
63,0.014652727
64,0.014522581
65,0.019364992
66,0.022762977
67,0.017368969
68,0.017363306
69,0.014646303
70,0.013754927
71,0.013031055
72,0.02545565
73,0.02353841
74,0.01334002
75,0.013530515
76,0.014540885
77,0.017257836
78,0.01592321
79,0.017694483
80,0.016110336
81,0.016711101
82,0.012797965
83,0.014743582
84,0.015008014
85,0.014190532
86,0.015864152
87,0.01552657
88,0.01735311
89,0.017333565
90,0.017122377
91,0.013881509
92,0.019013256
93,0.024497194
94,0.014110845
95,0.017038504
96,0.013536395
97,0.024498679
98,0.021014443
99,0.01517796
100,0.014112614
101,0.029897984
102,0.020487955
103,0.027628802
104,0.028721102
105,0.01921863
106,0.03206522
107,0.033987693
108,0.028809814
109,0.033253875
110,0.03251828
111,0.021266669
112,0.021218136
113,0.018931154
114,0.020410795
115,0.027195081
116,0.026853278
117,0.022894647
118,0.015963603
119,0.014206238
120,0.014719002
121,0.01776467
122,0.0134335775
123,0.0149447005
124,0.0203891
125,0.01522639
126,0.019944642
127,0.021472875
128,0.032111116
129,0.022666264
130,0.014107209
131,0.016165232
132,0.021526396
133,0.019540954
134,0.018519184
135,0.013119007
136,0.022593804
137,0.018483909
138,0.013829115
139,0.01566746
140,0.026486337
141,0.020450953
142,0.019729875
143,0.016158348
144,0.026837287
145,0.019532599
146,0.014095467
147,0.016757535
148,0.018216766
149,0.016593143
150,0.021730766
151,0.013260063
152,0.015421163
153,0.021621794
154,0.012174461
155,0.018889964
156,0.017732311
157,0.01707509
158,0.013872495
159,0.017833643
160,0.015389901
161,0.017897345
162,0.01601955
163,0.014680054
164,0.014096478
165,0.015302757
166,0.020333141
167,0.015794361
168,0.0164271
169,0.015256202
170,0.013224826
171,0.011753928
172,0.011908779
173,0.014032467
174,0.014456028
175,0.020774972
176,0.01448282
177,0.015744597
178,0.015096834
179,0.0157946
180,0.019858073
181,0.013733299
182,0.01693708
183,0.013564198
184,0.01431744
185,0.013277367
186,0.013065432
187,0.015616601
188,0.013679273
189,0.0161412
190,0.0145074455
191,0.014142629
192,0.013663656
193,0.01731323
194,0.014101717
195,0.012261301
196,0.012932398
197,0.013018086
198,0.012105887
199,0.0148437135
200,0.016292378
201,0.015048595
202,0.013029144
203,0.014504967
204,0.01284838
205,0.011946792
206,0.0124538075
207,0.012314916
208,0.013300634
209,0.017479666
210,0.016833752
211,0.012836179
212,0.011992517
213,0.015233331
214,0.013316626
215,0.012697212
216,0.013371058
217,0.013607906
218,0.0121370405
219,0.012257629
220,0.013267147
221,0.013898245
222,0.013510376
223,0.0129647665
224,0.0139328865
225,0.013573196
226,0.01395025
227,0.012894534
228,0.015187328
229,0.014358623
230,0.01418815
231,0.012625261
232,0.013316618
233,0.013391943
234,0.012544531
235,0.014440376
236,0.012932579
237,0.013786376
238,0.013794233
239,0.013121136
240,0.011708738
241,0.013873054
242,0.013699663
243,0.011880503
244,0.01539056
245,0.011583319
246,0.012786366
247,0.014378614
248,0.012547946
249,0.012418792
250,0.012144744
251,0.011960733
252,0.014097947
253,0.01162023
254,0.013031388
255,0.012254716
256,0.01351126
257,0.0135210315
258,0.012376925
259,0.013159083
260,0.013953896
261,0.012244401
262,0.012449706
263,0.012504998
264,0.012551831
265,0.013102729
266,0.016131897
267,0.012271391
268,0.012591437
269,0.013105549
270,0.015350288
271,0.015752662
272,0.013103752
273,0.014277848
274,0.013068538
275,0.012806653
276,0.012868805
277,0.014396463
278,0.01393048
279,0.017160513
280,0.013221143
281,0.012490371
282,0.01259807
283,0.014111726
284,0.012519978
285,0.011732223
286,0.014867991
287,0.011560857
288,0.013897943
289,0.012261928
290,0.011654539
291,0.012679819
292,0.011917509
293,0.0118674375
294,0.014474005
295,0.0120726805
296,0.013921907
297,0.011779058
298,0.013809689
299,0.012190794
300,0.0135021135
301,0.013350911
302,0.018087208
303,0.013209565
304,0.013182443
305,0.0135319475
306,0.011496556
307,0.014321322
308,0.0138937095
309,0.013410078
310,0.012412061
311,0.01426431
312,0.012488001
313,0.012560278
314,0.012163052
315,0.012035345
316,0.012673189
317,0.012249131
318,0.013711727
319,0.011582947
320,0.012687383
321,0.012336785
322,0.011844281
323,0.013037175
324,0.0128733255
325,0.012021486
326,0.012034795
327,0.0118652405
328,0.012921156
329,0.012103071
330,0.014743027
331,0.012543385
332,0.014011024
333,0.011903988
334,0.012817724
335,0.012215488
336,0.012946645
337,0.013325339
338,0.012505827
339,0.013095869
340,0.012497595
341,0.01242078
342,0.011568767
343,0.012782091
344,0.012014341
345,0.012188359
346,0.013479495
347,0.01241955
348,0.012511773
349,0.012448363
350,0.013595107
351,0.011592627
352,0.013127053
353,0.0115895495
354,0.0149997845
355,0.012137579
356,0.015888976
357,0.012797323
358,0.012696738
359,0.013806445
360,0.01244502
361,0.011568549
362,0.01248392
363,0.011869153
364,0.012675019
365,0.012665112
366,0.0122190695
367,0.011958108
368,0.011875386
369,0.012182839
370,0.012239827
371,0.01232551
372,0.012592837
373,0.012833765
374,0.0121660335
375,0.01345223
376,0.014185379
377,0.011592809
378,0.0129408855
379,0.012045443
380,0.014142837
381,0.011865355
382,0.014177844
383,0.012941586
384,0.013823212
385,0.015682405
386,0.011759859
387,0.01374395
388,0.013760203
389,0.011870311
390,0.011713366
391,0.012569089
392,0.0130259115
393,0.012398925
394,0.012171155
395,0.017274778
396,0.014084404
397,0.014132842
398,0.015087331
399,0.012501773
400,0.012422562
401,0.013881361
402,0.0147439875
403,0.011888262
404,0.012681976
405,0.012262263
406,0.0121528795
407,0.014536067
408,0.0130511625
409,0.012071533
410,0.012298066
411,0.012254098
412,0.011901677
413,0.012656696
414,0.01355798
415,0.01229812
416,0.012573853
417,0.0110653285
418,0.011728249
419,0.013099076
420,0.012469679
421,0.015544327
422,0.013455897
423,0.013061341
424,0.014654525
425,0.011253986
426,0.014758675
427,0.012702349
428,0.014280036
429,0.013779904
430,0.012256919
431,0.011726733
432,0.012005345
433,0.012314705
434,0.013763087
435,0.01198695
436,0.013003233
437,0.011655369
438,0.011950022
439,0.013360277
440,0.0118625
441,0.012345
442,0.016257534
443,0.011797505
444,0.013984619
445,0.013300546
446,0.012647394
447,0.013121478
448,0.013734346
449,0.012163626
450,0.012171142
451,0.012252949
452,0.012782833
453,0.011921054
454,0.011685242
455,0.012671124
456,0.011955777
457,0.013953213
458,0.012697182
459,0.011197244
460,0.012657767
461,0.016074553
462,0.012452754
463,0.013525306
464,0.012968646
465,0.012532785
466,0.013481867
467,0.012253882
468,0.018752195
469,0.012544617
470,0.011767216
471,0.012961622
472,0.014586195
473,0.014511292
474,0.012079163
475,0.011639396
476,0.013137476
477,0.012162539
478,0.013438799
479,0.011101553
480,0.012426235
481,0.013040958
482,0.013997371
483,0.011780694
484,0.011961864
485,0.013028263
486,0.012658681
487,0.013679694
488,0.012155445
489,0.013389574
490,0.014178306
491,0.012875022
492,0.012488212
493,0.013242279
494,0.013824068
495,0.012786533
496,0.011307389
497,0.014294796
498,0.011668771
499,0.012814847
500,0.013484886
501,0.013877568
502,0.013059052
503,0.012623265
504,0.012395838
505,0.012537323
506,0.015020394
507,0.014027495
508,0.012958223
509,0.0129119735
510,0.011849499
511,0.014963808
512,0.01351534
513,0.011803873
514,0.013860707
515,0.012610282
516,0.014704736
517,0.012060078
518,0.013666959
519,0.0137095805
520,0.011802833
521,0.0182821
522,0.01748317
523,0.013003704
524,0.012787307
525,0.0135504855
526,0.012467132
527,0.011267591
528,0.011783655
529,0.012463034
530,0.012270939
531,0.014427206
532,0.012689736
533,0.011759308
534,0.011317435
535,0.0121012125
536,0.014998788
537,0.011641808
538,0.012622591
539,0.014492255
540,0.013836239
541,0.0126395235
542,0.0128609985
543,0.013832757
544,0.011797281
545,0.013394756
546,0.012789516
547,0.01194393
548,0.012184594
549,0.011855026
550,0.012840417
551,0.0116239125
552,0.012071367
553,0.011922327
554,0.01218592
555,0.013020044
556,0.014086036
557,0.013399495
558,0.011945212
559,0.012358611
560,0.015704136
561,0.011706819
562,0.014844818
563,0.011954868
564,0.012583876
565,0.012928096
566,0.011959063
567,0.012576263
568,0.011958117
569,0.015419944
570,0.013843848
571,0.012893578
572,0.014950191
573,0.016131025
574,0.0143101895
575,0.013128667
576,0.012353384
577,0.012536533
578,0.020959808
579,0.011706362
580,0.014326356
581,0.012735467
582,0.011773305
583,0.01341516
584,0.012483217
585,0.0120019335
586,0.011933416
587,0.012800493
588,0.018136354
589,0.013164999
590,0.0122125745
591,0.011996475
592,0.015088777
593,0.012551241
594,0.012287794
595,0.012238302
596,0.013077885
597,0.012163966
598,0.01369985
599,0.01477332
600,0.012740042
601,0.018044036
602,0.012079112
603,0.013791658
604,0.0115215145
605,0.012960146
606,0.012250627
607,0.0122796185
608,0.013887138
609,0.012321072
610,0.012272506
611,0.013174594
612,0.011907713
613,0.013910025
614,0.013419121
615,0.013901141
616,0.01258466
617,0.012940267
618,0.013615148
619,0.013641827
620,0.014526198
621,0.012394971
622,0.01779909
623,0.012309004
624,0.011798602
625,0.012819547
626,0.0138973165
627,0.013133972
628,0.011842457
629,0.012599718
630,0.012346797
631,0.013169963
632,0.011921187
633,0.0118806055
634,0.011853598
635,0.012585862
636,0.01405785
637,0.012888323
638,0.012142603
639,0.01366564
640,0.01294771
641,0.014982238
642,0.012115896
643,0.0137278875
644,0.012600606
645,0.011837112
646,0.01303781
647,0.014925413
648,0.011661705
649,0.011858198
650,0.011519146
651,0.011819076
652,0.011616213
653,0.0117788175
654,0.011698228
655,0.012966806
656,0.0114341015
657,0.011733867
658,0.011111953
659,0.01428635
660,0.013208676
661,0.011772805
662,0.0119067365
663,0.011838646
664,0.012174421
665,0.012757858
666,0.012757571
667,0.0128660835
668,0.012040095
669,0.012560235
670,0.013543496
671,0.011459524
672,0.013837938
673,0.012791475
674,0.013427587
675,0.013922507
676,0.0117257
677,0.013334653
678,0.012987645
679,0.011884549
680,0.012267478
681,0.0128646195
682,0.012292309
683,0.013212589
684,0.011792965
685,0.013043308
686,0.011564071
687,0.012910599
688,0.012020493
689,0.011399358
690,0.011966667
691,0.011982258
692,0.011638963
693,0.012186864
694,0.012327908
695,0.012107191
696,0.011855731
697,0.017567063
698,0.015531419
699,0.011274483
700,0.013517238
701,0.0121561745
702,0.017901838
703,0.012243064
704,0.011728737
705,0.012966481
706,0.012579089
707,0.013205845
708,0.012197324
709,0.014280343
710,0.012092488
711,0.011461496
712,0.012034987
713,0.014038205
714,0.011772642
715,0.013271669
716,0.011651041
717,0.0120849805
718,0.011386218
719,0.012983615
720,0.014075695
721,0.013296178
722,0.0116527425
723,0.011705133
724,0.013721243
725,0.012354805
726,0.011476022
727,0.011494173
728,0.011883784
729,0.012962043
730,0.011988495
731,0.01577232
732,0.012114384
733,0.014784183
734,0.010964913
735,0.011579965
736,0.012063353
737,0.012330588
738,0.013579197
739,0.012048853
740,0.014055058
741,0.011933936
742,0.012162486
743,0.012155162
744,0.013050151
745,0.011585753
746,0.013536563
747,0.019007605
748,0.012758517
749,0.012713324
750,0.011983219
751,0.015348248
752,0.01631485
753,0.010982634
754,0.013213716
755,0.013197884
