,0
0,0.482901
1,0.43705446
2,0.67954016
3,0.4483193
4,0.40440255
5,0.35273743
6,0.2663735
7,0.2642181
8,0.3008067
9,0.22542292
10,0.20076005
11,0.16569889
12,0.12207815
13,0.1949991
14,0.08445155
15,0.1060004
16,0.09380129
17,0.08942507
18,0.07562496
19,0.08076492
20,0.05204674
21,0.050893344
22,0.049383596
23,0.041002594
24,0.04533172
25,0.04226821
26,0.035327207
27,0.03794353
28,0.029530311
29,0.041844934
30,0.035621993
31,0.026345493
32,0.034525674
33,0.029606745
34,0.030128293
35,0.028028283
36,0.029470114
37,0.031521082
38,0.02847508
39,0.027564807
40,0.028846344
41,0.02764185
42,0.025057107
43,0.025705267
44,0.030280443
45,0.026856542
46,0.02637174
47,0.027048836
48,0.021836534
49,0.024984352
50,0.022058897
51,0.021706104
52,0.02475114
53,0.027228868
54,0.024950974
55,0.022764083
56,0.026581548
57,0.021740908
58,0.018753665
59,0.022735432
60,0.020557377
61,0.022464236
62,0.023116676
63,0.022916771
64,0.022555508
65,0.019397615
66,0.024715023
67,0.021618105
68,0.021559604
69,0.021648861
70,0.020830136
71,0.019761574
72,0.020880874
73,0.020562666
74,0.022275068
75,0.023369841
76,0.01951321
77,0.020196656
78,0.022698922
79,0.023605008
80,0.02146799
81,0.021157965
82,0.022086067
83,0.02155548
84,0.020718966
85,0.020994801
86,0.018295897
87,0.020745223
88,0.020814586
89,0.01973967
90,0.018939653
91,0.021269873
92,0.02094685
93,0.022389274
94,0.021228593
95,0.020562723
96,0.021090927
97,0.017558716
98,0.019515758
99,0.021493364
100,0.019091962
101,0.021299683
102,0.020080218
103,0.018468468
104,0.020703543
105,0.019801244
106,0.021225292
107,0.022076562
108,0.02099183
109,0.019322688
110,0.021518074
111,0.018972516
112,0.021736307
113,0.01814721
114,0.019810587
115,0.018350016
116,0.020270806
117,0.019447584
118,0.021099966
119,0.019782357
120,0.021194123
121,0.019801492
122,0.021673052
123,0.01881407
124,0.020696906
125,0.019524667
126,0.018853901
127,0.020637618
128,0.019726586
129,0.022346828
130,0.02152776
131,0.0196081
132,0.019133955
133,0.019998264
134,0.020436848
135,0.019895371
136,0.020933803
137,0.017237935
138,0.019815132
139,0.02068331
140,0.018536586
141,0.017017212
142,0.02001317
143,0.01907457
144,0.018012673
145,0.019362703
146,0.016208591
147,0.01867079
148,0.020083051
149,0.018888373
150,0.019693177
151,0.019691575
152,0.020507539
153,0.017330943
154,0.019053053
155,0.020232838
156,0.019094165
157,0.018771555
158,0.017417736
159,0.01970575
160,0.019149031
161,0.019437198
162,0.018298233
163,0.018996261
164,0.0176371
165,0.020798787
166,0.020310316
167,0.016886976
168,0.018946353
169,0.019505352
170,0.020596623
171,0.019513262
172,0.019875297
173,0.018871356
174,0.019584388
175,0.017989827
176,0.018367337
177,0.018815137
178,0.01955069
179,0.0203869
180,0.018995713
181,0.019765334
182,0.019169569
183,0.016893005
184,0.018317832
185,0.01960488
186,0.019834505
187,0.016750343
188,0.020095346
189,0.019001532
190,0.018647837
191,0.017958038
192,0.019218158
193,0.01995821
194,0.017474778
195,0.01935562
196,0.017665088
197,0.016775005
198,0.016455812
199,0.01802157
200,0.018280389
201,0.01653693
202,0.020330094
203,0.018231217
204,0.017785419
205,0.019287108
206,0.01809961
207,0.019424438
208,0.016807407
209,0.01703376
210,0.018404948
211,0.020120459
212,0.019679118
213,0.018209634
214,0.017887145
215,0.0175733
216,0.018919673
217,0.017582506
218,0.01743604
219,0.019099697
220,0.018670756
221,0.016297942
222,0.018935787
223,0.01681767
224,0.01658597
225,0.01716683
226,0.017387562
227,0.016070634
228,0.018490672
229,0.016967552
230,0.01775152
231,0.015285356
232,0.019378314
233,0.014525363
234,0.01872513
235,0.015075736
236,0.01556514
237,0.017041964
238,0.017362284
239,0.0153719615
240,0.015566472
241,0.016252507
242,0.015046408
243,0.015705582
244,0.016384605
245,0.017429646
246,0.01639211
247,0.017940192
248,0.01713061
249,0.016038211
250,0.01655569
251,0.016269378
252,0.016757775
253,0.014198905
254,0.01509507
255,0.014053969
256,0.014955834
257,0.014219679
258,0.01521882
259,0.018814944
260,0.017722705
261,0.01914778
262,0.019609405
263,0.017949833
264,0.017534496
265,0.01673831
266,0.015444726
267,0.014992036
268,0.017522242
269,0.014043729
270,0.01616542
271,0.016675342
272,0.016832637
273,0.015684687
274,0.017316233
275,0.014544331
276,0.019714732
277,0.016750025
278,0.01841418
279,0.015307216
280,0.015113608
281,0.014926258
282,0.016226903
283,0.014408393
284,0.017373096
285,0.0146862585
286,0.01502537
287,0.0154589545
288,0.01354331
289,0.015195316
290,0.0141324
291,0.017557453
292,0.014819099
293,0.015097311
294,0.018153854
295,0.015094899
296,0.015994957
297,0.015112235
298,0.016236596
299,0.016237035
300,0.0149956
301,0.016534863
302,0.018781036
303,0.014662718
304,0.017188117
305,0.015533354
306,0.01666791
307,0.013656087
308,0.018015455
309,0.014179993
310,0.014906017
311,0.018068833
312,0.015138181
313,0.015588295
314,0.012532784
315,0.015699718
316,0.016605522
317,0.01239088
318,0.014758492
319,0.01587915
320,0.015681786
321,0.015190963
322,0.016334597
323,0.016441435
324,0.014675302
325,0.015490031
326,0.017501157
327,0.01698874
328,0.015948461
329,0.018342882
330,0.015600444
331,0.016643833
332,0.0143515365
333,0.016497493
334,0.014526129
335,0.012707619
336,0.01790487
337,0.018538594
338,0.016431846
339,0.014899319
340,0.015425935
341,0.015062868
342,0.014084766
343,0.0157515
