,0
0,0.4206836
1,0.41112503
2,0.26266706
3,0.27808398
4,0.41661662
5,0.2192576
6,0.15705836
7,0.15589885
8,0.11826116
9,0.1343838
10,0.11827462
11,0.13040417
12,0.08302891
13,0.13831599
14,0.10749928
15,0.07174855
16,0.082456045
17,0.0863484
18,0.056312095
19,0.06217567
20,0.12186921
21,0.06014405
22,0.05973505
23,0.057725932
24,0.031976614
25,0.08253989
26,0.042178616
27,0.05765716
28,0.04119863
29,0.055467255
30,0.05934724
31,0.059815966
32,0.03820076
33,0.028050156
34,0.030484943
35,0.05424513
36,0.0467657
37,0.039327383
38,0.022228414
39,0.032486662
40,0.034684516
41,0.03164047
42,0.025238426
43,0.027199542
44,0.019632865
45,0.02148359
46,0.024478104
47,0.028293032
48,0.024512656
49,0.03603407
50,0.025637364
51,0.019784255
52,0.01794173
53,0.020971905
54,0.016088497
55,0.024881147
56,0.021873798
57,0.01988195
58,0.025534157
59,0.01963007
60,0.024342433
61,0.019528173
62,0.018564072
63,0.020745758
64,0.020759527
65,0.017054819
66,0.018427912
67,0.0227961
68,0.024832321
69,0.02063092
70,0.014987328
71,0.017099164
72,0.026351776
73,0.0152324755
74,0.017584106
75,0.016521491
76,0.017700078
77,0.016551234
78,0.019885797
79,0.017593063
80,0.01585649
81,0.01726333
82,0.015344578
83,0.0129399765
84,0.017950619
85,0.016503511
86,0.016573453
87,0.01681393
88,0.01576327
89,0.018638387
90,0.013523515
91,0.016539015
92,0.018221334
93,0.01916736
94,0.017372306
95,0.017622262
96,0.01634356
97,0.0148019865
98,0.017602649
99,0.013414896
100,0.013810376
101,0.015168171
102,0.013964273
103,0.016019402
104,0.017320408
105,0.015051931
106,0.015261887
107,0.013376213
108,0.012879253
109,0.01532271
110,0.016027428
111,0.015237409
112,0.014137065
113,0.015924947
114,0.012846923
115,0.014451107
116,0.012960949
117,0.013457112
118,0.014231443
119,0.013188767
120,0.013023874
121,0.012871093
122,0.01248167
123,0.014481236
124,0.013747394
125,0.012566512
126,0.014941631
127,0.01469702
128,0.014521311
129,0.012085318
130,0.011576402
131,0.014844008
132,0.0134772705
133,0.012549377
134,0.016691875
135,0.0130586615
136,0.014188979
137,0.013803249
138,0.012077547
139,0.013396136
140,0.013477829
141,0.01514599
142,0.012466885
143,0.013014592
144,0.014374139
145,0.012925274
146,0.016088154
147,0.012443347
148,0.013255314
149,0.013941289
150,0.012139249
151,0.011648981
152,0.012060879
153,0.013420719
154,0.018116621
155,0.0122292
156,0.013923212
157,0.015163008
158,0.015416384
159,0.012706179
160,0.0178072
161,0.012051636
162,0.014521694
163,0.013844707
164,0.013962504
165,0.014776351
166,0.013473132
167,0.012092382
168,0.01215037
169,0.011532681
170,0.012112181
171,0.012253699
172,0.014634601
173,0.012082484
174,0.012713231
175,0.012903187
176,0.011846865
177,0.0140747
178,0.011832214
179,0.013241218
180,0.015324374
181,0.01192562
182,0.012639945
183,0.011536431
184,0.011559646
185,0.013006458
186,0.012270825
187,0.012109663
188,0.012213813
189,0.01316725
190,0.012136567
191,0.012303289
192,0.010972878
193,0.012563407
194,0.01254377
195,0.011932567
196,0.010863314
197,0.011616202
198,0.011238768
199,0.012345882
200,0.01216221
201,0.012603723
202,0.011695352
203,0.011909589
204,0.011864849
205,0.015631165
206,0.011824431
207,0.01165767
208,0.012414247
209,0.011592801
210,0.012455577
211,0.011068684
212,0.011654924
213,0.011739821
214,0.012029391
215,0.011146998
216,0.011353984
217,0.011108183
218,0.011741344
219,0.012199445
220,0.011624915
221,0.01175575
222,0.011623836
223,0.011242923
224,0.012125952
225,0.011778256
226,0.010885751
227,0.014076539
228,0.01105505
229,0.0110059995
230,0.012055572
231,0.014657017
232,0.011282637
