,0
0,0.27572832
1,0.36787474
2,0.28788522
3,0.26518783
4,0.23305458
5,0.23000914
6,0.20718017
7,0.20951098
8,0.19648033
9,0.14714323
10,0.17297137
11,0.15560558
12,0.13817933
13,0.108428195
14,0.09052539
15,0.07581051
16,0.07378245
17,0.0655335
18,0.055919778
19,0.059669085
20,0.06763741
21,0.05729161
22,0.056193598
23,0.05029284
24,0.04520189
25,0.046879895
26,0.04672352
27,0.0464959
28,0.048800997
29,0.0483154
30,0.045422196
31,0.041364968
32,0.04602967
33,0.04209625
34,0.047497787
35,0.044926368
36,0.04193549
37,0.03700049
38,0.04335042
39,0.03983563
40,0.043142334
41,0.046708368
42,0.037882652
43,0.044398557
44,0.039718255
45,0.039302073
46,0.038154095
47,0.04133649
48,0.03734655
49,0.03884291
50,0.037056096
51,0.03635832
52,0.0360476
53,0.037162185
54,0.03249418
55,0.035589006
56,0.034614336
57,0.032217152
58,0.030452415
59,0.032121964
60,0.031722277
61,0.030757312
62,0.036255475
63,0.035220377
64,0.032247275
65,0.03433314
66,0.030328616
67,0.03205502
68,0.030658223
69,0.03203684
70,0.03731052
71,0.029451743
72,0.030676976
73,0.029126905
74,0.029028764
75,0.03232138
76,0.028980592
77,0.026717413
78,0.029954454
79,0.028482229
80,0.02880671
81,0.027196322
82,0.02849095
83,0.026960725
84,0.026317537
85,0.028584221
86,0.028272666
87,0.02909264
88,0.025428835
89,0.026298514
90,0.025266115
91,0.024802212
92,0.025103781
93,0.026166555
94,0.026165014
95,0.026447628
96,0.024701204
97,0.025691148
98,0.026405051
99,0.026527107
100,0.024144344
101,0.024948735
102,0.02737315
103,0.022335157
104,0.026819944
105,0.023496106
106,0.024096064
107,0.02431513
108,0.024467494
109,0.023262516
110,0.024281744
111,0.023588698
112,0.023040418
113,0.022936458
114,0.024873087
115,0.02173745
116,0.022500541
117,0.020876423
118,0.023475435
119,0.024224171
120,0.020356083
121,0.026787031
122,0.020591898
123,0.022188583
124,0.023025818
125,0.023485754
126,0.022584487
127,0.024571069
128,0.020086782
129,0.02124291
130,0.021040838
131,0.02197744
132,0.021528933
133,0.021302592
134,0.020788524
135,0.021911163
136,0.021189885
137,0.020181125
138,0.021470204
139,0.020162504
140,0.020167127
141,0.02337786
142,0.02005339
143,0.021323154
144,0.020917328
145,0.019881107
146,0.019783206
147,0.019861124
148,0.020193584
149,0.020130493
150,0.020164458
151,0.02263289
152,0.018930547
153,0.0206512
154,0.020885786
155,0.022266027
156,0.020424249
157,0.022504136
158,0.020944264
159,0.019161718
160,0.02037256
161,0.020522201
162,0.019829413
163,0.020128505
164,0.022290796
165,0.021084484
166,0.020021005
167,0.018534305
168,0.02000223
169,0.019810723
170,0.022010252
171,0.02112394
172,0.020656597
173,0.020620778
174,0.019499574
175,0.018931428
176,0.021553054
177,0.019878026
178,0.020870352
179,0.019924572
180,0.020299215
181,0.019113112
182,0.01965355
183,0.021389082
184,0.02019823
185,0.018607358
186,0.017856166
187,0.020076862
188,0.02203407
189,0.019451335
190,0.018723119
191,0.02060812
192,0.018468836
193,0.01794403
194,0.01872707
195,0.018777702
196,0.019234207
197,0.019947635
198,0.018663524
199,0.01918633
200,0.018688185
201,0.01751092
202,0.020432744
203,0.019749705
204,0.019111156
205,0.01925373
206,0.018808821
207,0.019987535
208,0.019145723
209,0.020563472
210,0.018361023
211,0.018633064
212,0.020075362
213,0.018475909
214,0.01804365
215,0.019109434
216,0.019611163
217,0.018974584
218,0.018418446
219,0.018647978
220,0.0183339
221,0.019729305
222,0.017857242
223,0.018172992
224,0.018016567
225,0.018156596
226,0.018575372
227,0.019627312
228,0.017977828
229,0.018730832
230,0.018022679
231,0.017827492
232,0.01869969
233,0.018712122
234,0.01789075
235,0.0191107
236,0.01842584
237,0.018459652
238,0.020264912
239,0.019084945
240,0.018103141
241,0.018506844
242,0.019146658
243,0.018083367
244,0.018301778
245,0.019274993
246,0.018714866
247,0.01674013
248,0.017826265
249,0.01699894
250,0.01749967
251,0.019787945
252,0.01782747
253,0.018372089
254,0.019474134
255,0.018220294
256,0.018206395
257,0.017706847
258,0.017646985
259,0.017964471
260,0.017491965
261,0.018156677
262,0.016676512
263,0.016405389
264,0.020282554
265,0.01686685
266,0.018624326
267,0.01767942
268,0.01705247
269,0.019070726
270,0.018417604
271,0.018745473
272,0.017685818
273,0.018611575
274,0.018531075
275,0.01753753
276,0.018581884
277,0.016583875
278,0.017081128
279,0.019740537
280,0.017874341
281,0.018516973
282,0.017918477
283,0.018525468
284,0.01801873
285,0.018990917
286,0.017710807
287,0.017996233
288,0.019007573
289,0.017102525
290,0.017490936
291,0.017869778
292,0.01783753
293,0.01930093
294,0.01617293
295,0.017925482
296,0.019118993
297,0.017532265
298,0.018972714
299,0.017262947
300,0.01748804
301,0.017303953
302,0.017905975
303,0.017857745
304,0.01802561
305,0.019164817
306,0.01798835
307,0.018531188
308,0.017896496
309,0.018326035
310,0.017472787
311,0.019268218
312,0.017333906
313,0.01734515
314,0.017435133
315,0.017681215
316,0.018475685
317,0.017422846
318,0.018796375
319,0.018402103
320,0.020329054
321,0.017890742
322,0.018697705
323,0.018279765
324,0.020191714
325,0.017918166
326,0.01685961
327,0.016970152
328,0.01902095
329,0.017246975
330,0.017716656
331,0.017889239
332,0.017268471
333,0.018877773
334,0.016501443
335,0.017123824
336,0.017903559
337,0.01825611
338,0.01764549
339,0.02023977
340,0.01712126
341,0.0177981
342,0.017296309
343,0.016930185
344,0.017798683
345,0.019289032
346,0.01717363
347,0.018225512
348,0.018315937
349,0.018042993
350,0.019243333
351,0.016908538
352,0.017630652
353,0.016744714
354,0.017135957
355,0.018461518
356,0.018184798
357,0.018146856
358,0.01712659
359,0.017630488
360,0.018112056
361,0.017158333
362,0.017720556
363,0.016980477
364,0.017875168
365,0.018216236
366,0.015695982
367,0.017041087
368,0.01903538
369,0.01651465
370,0.017426282
371,0.01733289
372,0.016159054
373,0.018254982
374,0.018877957
375,0.015603874
376,0.016987557
377,0.018582923
378,0.017277172
379,0.017157247
380,0.0167016
381,0.016975977
382,0.017712459
383,0.01815447
384,0.016980309
385,0.017046899
386,0.016938033
387,0.017989885
388,0.016909003
389,0.016686881
390,0.016336177
391,0.018220026
392,0.017297648
393,0.017064694
394,0.017192975
395,0.017478796
396,0.016694501
397,0.017160084
398,0.017119505
399,0.017804893
400,0.018785104
401,0.016745057
402,0.0163796
403,0.017870378
404,0.017158607
405,0.0182729
406,0.017435025
407,0.01725253
408,0.017136285
409,0.017229464
410,0.017118467
411,0.016985917
412,0.016672695
413,0.017709365
414,0.017133592
415,0.017778596
416,0.01655381
417,0.019017424
418,0.01644444
419,0.01720417
420,0.016877659
421,0.016121328
422,0.017816134
423,0.017487058
424,0.01644368
425,0.016714763
426,0.017930495
427,0.017919026
428,0.017713953
429,0.018089887
430,0.016724676
431,0.017233461
432,0.016670125
433,0.019241087
434,0.017196536
435,0.019164927
436,0.017158419
437,0.017220192
438,0.015887875
439,0.016735952
440,0.018149018
441,0.0178303
442,0.01679816
443,0.01853208
444,0.018298725
445,0.016761538
446,0.017011367
447,0.016304128
448,0.01776528
449,0.017538998
450,0.0187649
451,0.018886732
452,0.018348314
453,0.01592915
454,0.016959911
455,0.016676277
456,0.017411882
457,0.017467845
458,0.01714222
459,0.017116452
460,0.016624376
461,0.018196903
462,0.017247539
463,0.01619125
464,0.017515646
465,0.016984146
466,0.01739886
467,0.01905201
468,0.017686773
469,0.016362095
470,0.017348522
471,0.01710231
472,0.017221024
473,0.017686822
474,0.017766181
475,0.017541993
476,0.01825463
477,0.016042888
478,0.017313357
479,0.016615871
480,0.017783768
481,0.018237816
482,0.017635133
483,0.017890893
484,0.01703603
485,0.017772105
486,0.017380973
487,0.017425202
488,0.016370183
489,0.017957374
490,0.017347414
491,0.01690998
492,0.016315013
493,0.018027991
494,0.017365053
495,0.018583672
496,0.017968582
497,0.017475035
498,0.015933573
499,0.018753005
500,0.016771931
501,0.017666219
502,0.018585674
503,0.01840881
504,0.017994607
505,0.018231066
506,0.017142136
507,0.01710971
508,0.01640281
509,0.01734227
510,0.018002788
511,0.016319335
512,0.016217718
513,0.01648944
514,0.01645302
515,0.01723276
516,0.020871151
517,0.017682225
518,0.016317634
519,0.016980924
520,0.016892662
521,0.016344532
522,0.01686825
523,0.018417748
524,0.017252699
525,0.018648341
526,0.017032914
527,0.016892385
528,0.018367356
529,0.01819554
530,0.017072234
531,0.017419547
532,0.016530585
533,0.017177869
534,0.018355392
535,0.018949922
536,0.016636794
537,0.0188414
538,0.015992101
539,0.01693025
540,0.017506333
541,0.017118089
542,0.018052468
543,0.01591916
544,0.016193045
545,0.01717674
546,0.016782757
547,0.016875394
548,0.01765618
549,0.018250683
550,0.016727999
551,0.017696323
552,0.017735219
553,0.016932718
554,0.016792977
555,0.016232375
556,0.017293163
557,0.017518833
558,0.017559411
559,0.018952597
560,0.018635873
561,0.017389456
562,0.017748421
563,0.018034054
564,0.017556012
565,0.016808208
566,0.016135883
567,0.017527262
568,0.018062884
569,0.017887995
570,0.016475132
571,0.01749692
572,0.01676374
573,0.01801489
574,0.01707568
575,0.016614748
576,0.016039591
577,0.01713373
578,0.016338423
579,0.016857127
580,0.016417159
581,0.018149255
582,0.01610699
583,0.015881995
584,0.017800666
585,0.017594907
586,0.017713558
587,0.016550742
588,0.016650803
589,0.016694874
590,0.016950348
591,0.01772272
592,0.01745547
593,0.017345535
594,0.01567457
595,0.01854245
596,0.016888898
597,0.017951142
598,0.017037012
599,0.017157605
600,0.01678612
601,0.017127054
602,0.017094774
603,0.018600829
604,0.01901998
605,0.0179676
606,0.01746315
607,0.017276878
608,0.017890004
609,0.016664302
610,0.016402228
611,0.0164152
612,0.0168133
613,0.016630804
614,0.01608508
615,0.017087601
616,0.016424835
617,0.016774723
618,0.016525716
619,0.020073889
620,0.016080294
621,0.016594125
622,0.01650807
623,0.01649184
624,0.01753254
625,0.017069278
626,0.017999334
627,0.017016232
628,0.015986942
629,0.017545078
630,0.017968997
631,0.018013852
632,0.01586096
633,0.017345477
634,0.017810376
635,0.016655724
636,0.016014095
637,0.016904397
638,0.017905379
639,0.017511776
640,0.018904295
641,0.016498307
