,0
0,0.22328915
1,0.17764615
2,0.13763145
3,0.17150491
4,0.16782746
5,0.1296099
6,0.11559321
7,0.07353831
8,0.17686915
9,0.13056612
10,0.07369462
11,0.10180084
12,0.100529246
13,0.083614655
14,0.0635913
15,0.04967279
16,0.070417486
17,0.06482267
18,0.07863715
19,0.07707934
20,0.066734836
21,0.05419501
22,0.05106809
23,0.044911854
24,0.06050772
25,0.038856335
26,0.038450263
27,0.06003158
28,0.05864367
29,0.05686261
30,0.078058206
31,0.044832937
32,0.020598572
33,0.045612123
34,0.03663165
35,0.04060458
36,0.031193364
37,0.03406412
38,0.021319754
39,0.06598409
40,0.04455913
41,0.04136246
42,0.052325286
43,0.026949037
44,0.030856714
45,0.04893399
46,0.027007096
47,0.029087383
48,0.029552931
49,0.030796915
50,0.052329186
51,0.016205497
52,0.025776327
53,0.076792836
54,0.046552785
55,0.027995015
56,0.026077244
57,0.08030975
58,0.021813884
59,0.038492963
60,0.031457487
61,0.03876092
62,0.030931056
63,0.03396053
64,0.036921285
65,0.03026212
66,0.039837904
67,0.024135701
68,0.029090632
69,0.03395222
70,0.017959543
71,0.02201194
72,0.02712841
73,0.059429776
74,0.042065203
75,0.05794294
76,0.04606364
77,0.045878023
78,0.025135666
79,0.023143278
80,0.025207767
81,0.025718834
82,0.01903572
83,0.0151361115
84,0.02936867
85,0.025190882
86,0.060470037
87,0.032909863
88,0.030452624
89,0.031440917
90,0.020853572
91,0.024172563
92,0.030229466
93,0.04347993
94,0.026222074
95,0.03000997
96,0.04104235
97,0.017636716
98,0.02113233
99,0.041978627
100,0.026506115
101,0.028695324
102,0.024885979
103,0.05146297
104,0.019266862
105,0.085014485
106,0.013868623
107,0.016641438
108,0.03490141
109,0.03011721
110,0.022085227
111,0.03149672
112,0.029375022
113,0.032853868
114,0.028222617
115,0.048556548
116,0.020239789
117,0.015681218
118,0.089887634
119,0.029415108
120,0.027780037
121,0.02893758
122,0.02026033
123,0.025440041
124,0.023233287
125,0.022807818
126,0.018937586
127,0.078546286
128,0.017213656
129,0.034502555
130,0.027091727
131,0.024099646
132,0.042097874
133,0.018212527
134,0.032236427
135,0.01632042
136,0.023131263
137,0.017919406
138,0.026720744
139,0.028316163
140,0.02011799
141,0.034486
142,0.029269682
143,0.031440143
144,0.034073662
145,0.023685573
146,0.05607038
147,0.053632803
148,0.03279604
149,0.047527924
150,0.016015606
151,0.066124596
152,0.017450726
153,0.022409372
154,0.054006524
155,0.029702261
156,0.018314246
157,0.016629923
158,0.07071824
159,0.031785887
160,0.023240985
161,0.0205454
162,0.06916585
163,0.036357917
164,0.020450875
165,0.014892103
166,0.016988527
167,0.017601963
168,0.021496307
169,0.10680864
170,0.028987566
171,0.021694254
172,0.042845868
173,0.024413615
174,0.04150352
175,0.033290002
176,0.016681546
177,0.021268178
178,0.0128424745
179,0.07410094
180,0.0212185
181,0.021403555
182,0.013823825
183,0.016390147
184,0.022122715
185,0.0365304
186,0.026492022
187,0.022423584
188,0.016069705
189,0.04971771
190,0.03031218
191,0.05410577
192,0.019362379
193,0.029486176
194,0.034922883
195,0.019908812
196,0.021963775
197,0.03436575
198,0.014196648
199,0.012943087
200,0.016278107
201,0.016935088
202,0.026097676
203,0.015823415
204,0.023084234
205,0.023195246
206,0.056291565
207,0.028422078
208,0.022167832
209,0.019690026
210,0.023793314
211,0.027653798
212,0.014762119
213,0.014875594
